id,release_date,movie,production_budget,domestic_gross,worldwide_gross,net_profit,ROI,release_year,clean_movie,clean_title,start_year,genres,primary_genre
11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,25402515.0,1.4112508333333333,2013,jobs,jobs,2013.0,"Biography,Drama",Biography
14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,-79987.0,-0.004443722222222222,2014,and so it goes,and so it goes,2014.0,"Comedy,Drama,Romance",Comedy
20,2013-08-30,Getaway,18000000.0,10501938.0,11813989.0,-6186011.0,-0.3436672777777778,2013,getaway,getaway,2013.0,"Action,Crime,Thriller",Action
35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,-10319750.0,-0.5733194444444445,2016,midnight special,midnight special,2016.0,"Action,Drama,Mystery",Action
36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,-10280370.0,-0.5711316666666667,2016,miss sloane,miss sloane,2016.0,"Drama,Thriller",Drama
37,2013-09-27,Metallica Through the Never,18000000.0,3419967.0,9082906.0,-8917094.0,-0.4953941111111111,2013,metallica through the never,metallica through the never,2013.0,Music,Music
40,2017-03-17,T2: Trainspotting,18000000.0,2402004.0,42091262.0,24091262.0,1.3384034444444444,2017,t2 trainspotting,t2 trainspotting,2017.0,Drama,Drama
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,-16800490.0,-0.9333605555555555,2013,phantom,phantom,2013.0,"Drama,History,Thriller",Drama
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,-16800490.0,-0.9333605555555555,2013,phantom,phantom,2013.0,Drama,Drama
50,2016-04-15,I Am Wrath,18000000.0,0.0,309608.0,-17690392.0,-0.9827995555555555,2016,i am wrath,i am wrath,2016.0,"Action,Crime,Drama",Action
51,2014-11-14,Wolves,18000000.0,0.0,94953.0,-17905047.0,-0.9947248333333333,2014,wolves,wolves,2014.0,"Action,Fantasy,Horror",Action
53,2014-08-22,The Prince,18000000.0,0.0,0.0,-18000000.0,-1.0,2014,the prince,the prince,2014.0,"Action,Thriller",Action
53,2014-08-22,The Prince,18000000.0,0.0,0.0,-18000000.0,-1.0,2014,the prince,the prince,2014.0,Drama,Drama
54,2016-02-19,Forsaken,18000000.0,0.0,0.0,-18000000.0,-1.0,2016,forsaken,forsaken,2016.0,Horror,Horror
56,2012-07-13,Red Lights,17700000.0,49521.0,14518884.0,-3181116.0,-0.17972406779661018,2012,red lights,red lights,2012.0,"Drama,Fantasy,Horror",Drama
63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,-10214865.0,-0.5837065714285714,2013,black nativity,black nativity,2013.0,"Drama,Family,Music",Drama
66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,317522294.0,18.677782,2018,a quiet place,a quiet place,2018.0,"Drama,Horror,Sci-Fi",Drama
73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,55835710.0,3.2844535294117647,2013,the best man holiday,the best man holiday,2013.0,"Comedy,Drama",Comedy
75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,99044347.0,5.826138058823529,2012,pitch perfect,pitch perfect,2012.0,"Comedy,Music,Romance",Comedy
77,2013-04-05,Evil Dead,17000000.0,54239856.0,97778356.0,80778356.0,4.751668,2013,evil dead,evil dead,2013.0,"Fantasy,Horror,Thriller",Fantasy
80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,28707924.0,1.688701411764706,2015,"mcfarland, usa","mcfarland, usa",2015.0,"Biography,Drama,Sport",Biography
81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,25493506.0,1.499618,2016,almost christmas,almost christmas,2016.0,"Comedy,Drama",Comedy
87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,21028230.0,1.236954705882353,2011,beastly,beastly,2011.0,"Drama,Fantasy,Romance",Drama
90,2010-08-20,Lottery Ticket,17000000.0,24719879.0,24719879.0,7719879.0,0.4541105294117647,2010,lottery ticket,lottery ticket,2010.0,Comedy,Comedy
4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,-6362719.0,-0.3742775882352941,2012,the apparition,the apparition,2012.0,"Horror,Thriller",Horror
10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,-9734717.0,-0.5726304117647059,2016,genius,genius,2016.0,"Biography,Drama",Biography
16,2019-07-12,Crawl,17000000.0,0.0,0.0,-17000000.0,-1.0,2019,crawl,crawl,2019.0,"Action,Horror,Thriller",Action
17,2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,-9486303.0,-0.5646608928571428,2016,the young messiah,the young messiah,2016.0,"Drama,Fantasy",Drama
33,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,52848446.0,3.303027875,2012,moonrise kingdom,moonrise kingdom,2012.0,"Adventure,Comedy,Drama",Adventure
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,112256712.0,7.0160445,2011,the artist,the artist,2011.0,"Comedy,Drama,Romance",Comedy
34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,112256712.0,7.0160445,2011,the artist,the artist,2011.0,Thriller,Thriller
39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,36545707.0,2.2841066875,2011,the roommate,the roommate,2011.0,"Drama,Thriller",Drama
49,2018-06-13,Superfly,16000000.0,20537137.0,20723581.0,4723581.0,0.2952238125,2018,superfly,superfly,2018.0,"Action,Crime,Thriller",Action
51,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,40506120.0,2.5316325,2010,remember me,remember me,2010.0,"Drama,Romance",Drama
57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,4769209.0,0.2980755625,2014,left behind,left behind,2014.0,"Action,Drama,Fantasy",Action
60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,-3382528.0,-0.211408,2012,people like us,people like us,2012.0,"Comedy,Drama",Comedy
65,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,-9396074.0,-0.587254625,2016,bleed for this,bleed for this,2016.0,"Biography,Drama,Sport",Biography
70,2014-11-14,The Homesman,16000000.0,2429989.0,8217571.0,-7782429.0,-0.4864018125,2014,the homesman,the homesman,2014.0,"Drama,Western",Drama
71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,6594052.0,0.41212825,2013,trance,trance,2013.0,"Crime,Drama,Mystery",Crime
79,2012-11-02,Vamps,16000000.0,3361.0,94812.0,-15905188.0,-0.99407425,2012,vamps,vamps,2012.0,"Comedy,Horror,Romance",Comedy
82,2013-12-31,Zulu,16000000.0,0.0,1844228.0,-14155772.0,-0.88473575,2013,zulu,zulu,2013.0,"Crime,Drama,Thriller",Crime
83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,47588854.0,3.0311371974522294,2018,second act,second act,2018.0,"Comedy,Drama,Romance",Comedy
2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,290384865.0,19.358991,2017,annabelle creation,annabelle creation,2017.0,"Horror,Mystery,Thriller",Horror
6,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,212740463.0,14.182697533333334,2014,the imitation game,the imitation game,2014.0,"Biography,Drama,Thriller",Biography
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,133095566.0,8.873037733333334,2013,mama,mama,2013.0,"Horror,Thriller",Horror
13,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,61954311.0,4.1302874,2010,diary of a wimpy kid,diary of a wimpy kid,2010.0,"Comedy,Drama,Family",Comedy
18,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0,113955898.0,7.597059866666667,2012,the woman in black,the woman in black,2012.0,"Drama,Fantasy,Horror",Drama
21,2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0,78017335.0,5.201155666666667,2018,blackkklansman,blackkklansman,2018.0,"Biography,Crime,Drama",Biography
26,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,42907734.0,2.8605156,2013,snitch,snitch,2013.0,"Action,Drama,Thriller",Action
28,2015-12-04,Krampus,15000000.0,42725475.0,61788393.0,46788393.0,3.1192262,2015,krampus,krampus,2015.0,"Comedy,Fantasy,Horror",Comedy
29,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,42586606.0,2.8391070666666667,2012,end of watch,end of watch,2012.0,"Action,Crime,Drama",Action
33,2014-12-03,Wild,15000000.0,37880356.0,52460543.0,37460543.0,2.4973695333333334,2014,wild,wild,2014.0,"Adventure,Biography,Drama",Adventure
35,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,108327692.0,7.221846133333333,2014,the theory of everything,the theory of everything,2014.0,"Biography,Drama,Romance",Biography
36,2011-09-16,Drive,15000000.0,35060689.0,81357930.0,66357930.0,4.423862,2011,drive,drive,2011.0,"Crime,Drama",Crime
39,2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0,79113929.0,5.274261933333333,2018,the favourite,the favourite,2018.0,"Biography,Drama,History",Biography
50,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,15138912.0,1.0092608,2014,when the game stands tall,when the game stands tall,2014.0,"Drama,Family,Sport",Drama
57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,22336874.0,1.4891249333333334,2017,home again,home again,2017.0,"Comedy,Drama,Romance",Comedy
60,2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0,12469621.0,0.8313080666666667,2010,ramona and beezus,ramona and beezus,2010.0,"Adventure,Comedy,Family",Adventure
61,2014-08-27,The November Man,15000000.0,25018119.0,34820335.0,19820335.0,1.3213556666666666,2014,the november man,the november man,2014.0,"Action,Crime,Thriller",Action
70,2016-04-29,Keanu,15000000.0,20591853.0,20688141.0,5688141.0,0.3792094,2016,keanu,keanu,2016.0,"Action,Comedy,Crime",Action
71,2010-12-22,Country Strong,15000000.0,20218921.0,20601987.0,5601987.0,0.3734658,2010,country strong,country strong,2010.0,"Drama,Music",Drama
76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,21068890.0,1.4045926666666666,2014,a most wanted man,a most wanted man,2014.0,"Crime,Drama,Thriller",Crime
79,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,7018988.0,0.46793253333333334,2012,the man with the iron fists,the man with the iron fists,2012.0,Action,Action
81,2019-02-01,Miss Bala,15000000.0,14998027.0,15362298.0,362298.0,0.0241532,2019,miss bala,miss bala,2019.0,"Action,Crime,Drama",Action
82,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,24238443.0,1.6158962,2012,killing them softly,killing them softly,2012.0,"Crime,Thriller",Crime
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,44168692.0,2.9445794666666667,2011,one day,one day,2011.0,"Drama,Romance",Drama
6,2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0,-4944519.0,-0.3296346,2016,queen of katwe,queen of katwe,2016.0,"Biography,Drama,Sport",Biography
15,2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0,-2241201.0,-0.1494134,2018,hotel artemis,hotel artemis,2018.0,"Action,Drama,Sci-Fi",Action
25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,554855.0,0.03699033333333333,2015,scouts guide to the zombie apocalypse,scouts guide to the zombie apocalypse,2015.0,"Action,Comedy,Horror",Action
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,19247816.0,1.2831877333333332,2010,you will meet a tall dark stranger,you will meet a tall dark stranger,2010.0,"Comedy,Drama,Romance",Comedy
28,2015-10-23,Rock the Kasbah,15000000.0,3020665.0,3386153.0,-11613847.0,-0.7742564666666667,2015,rock the kasbah,rock the kasbah,2015.0,"Comedy,Music,War",Comedy
29,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,-3826282.0,-0.25508546666666665,2010,never let me go,never let me go,2010.0,"Drama,Romance,Sci-Fi",Drama
30,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0,-11496239.0,-0.7664159333333334,2016,the disappointments room,the disappointments room,2016.0,"Drama,Horror,Thriller",Drama
46,2010-08-27,Centurion,15000000.0,123570.0,7885048.0,-7114952.0,-0.47433013333333335,2010,centurion,centurion,2010.0,"Action,Adventure,Drama",Action
51,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,-13851422.0,-0.9234281333333333,2011,the son of no one,the son of no one,2011.0,"Action,Crime,Drama",Action
54,2013-12-06,Khumba,15000000.0,0.0,20898221.0,5898221.0,0.39321473333333334,2013,khumba,khumba,2013.0,"Adventure,Animation,Family",Adventure
57,2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000.0,0.0,3925769.0,-11074231.0,-0.7382820666666666,2015,chiamatemi francesco - il papa della gente,chiamatemi francesco - il papa della gente,2015.0,Biography,Biography
62,2015-09-01,Broken Horses,15000000.0,0.0,3471.0,-14996529.0,-0.9997686,2015,broken horses,broken horses,2015.0,"Action,Crime,Drama",Action
64,2019-08-14,Blinded by the Light,15000000.0,0.0,0.0,-15000000.0,-1.0,2019,blinded by the light,blinded by the light,2019.0,"Biography,Comedy,Drama",Biography
66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,109160597.0,7.528317034482758,2015,magic mike xxl,magic mike xxl,2015.0,"Comedy,Drama,Music",Comedy
81,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,68925064.0,4.9232188571428575,2012,the possession,the possession,2012.0,"Horror,Mystery,Thriller",Horror
95,2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0,7410546.0,0.5293247142857143,2010,our family wedding,our family wedding,2010.0,"Comedy,Romance",Comedy
7,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0,-1173356.0,-0.08381114285714286,2015,hot tub time machine 2,hot tub time machine 2,2015.0,"Comedy,Mystery,Sci-Fi",Comedy
10,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,-2833385.0,-0.20238464285714286,2012,fun size,fun size,2012.0,"Adventure,Comedy",Adventure
16,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,20044909.0,1.4317792142857142,2015,suffragette,suffragette,2015.0,"Biography,Drama,History",Biography
18,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,11187026.0,0.7990732857142857,2014,mr. turner,mr. turner,2014.0,"Biography,Drama,History",Biography
22,2010-08-06,Flipped,14000000.0,1755212.0,4289993.0,-9710007.0,-0.6935719285714286,2010,flipped,flipped,2010.0,"Comedy,Drama,Romance",Comedy
27,2011-09-30,Margaret,14000000.0,47185.0,623292.0,-13376708.0,-0.9554791428571429,2011,margaret,margaret,2011.0,Drama,Drama
36,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,19535736.0,1.4470915555555555,2012,seven psychopaths,seven psychopaths,2012.0,"Comedy,Crime",Comedy
44,2014-09-12,No Good Deed,13200000.0,52543632.0,54323210.0,41123210.0,3.115394696969697,2014,no good deed,no good deed,2014.0,"Action,Crime,Drama",Action
46,2010-12-03,Black Swan,13000000.0,106954678.0,331266710.0,318266710.0,24.482054615384616,2010,black swan,black swan,2010.0,"Drama,Thriller",Drama
48,2011-02-11,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0,86034125.0,6.618009615384615,2011,justin bieber never say never,justin bieber never say never,2011.0,"Documentary,Music",Documentary
49,2018-07-04,The First Purge,13000000.0,69488745.0,136617305.0,123617305.0,9.509023461538462,2018,the first purge,the first purge,2018.0,"Action,Horror,Sci-Fi",Action
50,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798736.0,60798736.0,4.6768258461538466,2016,miracles from heaven,miracles from heaven,2016.0,"Biography,Drama,Family",Biography
54,2016-06-24,The Shallows,13000000.0,55121623.0,118763442.0,105763442.0,8.135649384615384,2016,the shallows,the shallows,2016.0,"Drama,Horror,Thriller",Drama
58,2014-02-14,About Last Night,13000000.0,48637684.0,50445860.0,37445860.0,2.880450769230769,2014,about last night,about last night,2014.0,"Comedy,Romance",Comedy
61,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,41837234.0,3.2182487692307693,2014,st. vincent,st. vincent,2014.0,"Comedy,Drama",Comedy
62,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,29174545.0,2.2441957692307692,2014,earth to echo,earth to echo,2014.0,"Adventure,Family,Sci-Fi",Adventure
76,2013-03-22,Admission,13000000.0,18007317.0,18733666.0,5733666.0,0.44105123076923075,2013,admission,admission,2013.0,"Comedy,Drama,Romance",Comedy
77,2012-09-21,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,20069303.0,1.5437925384615385,2012,the perks of being a wallflower,the perks of being a wallflower,2012.0,Drama,Drama
80,2015-10-16,Room,13000000.0,14677674.0,36262783.0,23262783.0,1.7894448461538461,2015,room,room,2015.0,"Drama,Thriller",Drama
81,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,0.10797715384615385,2015,woodlawn,woodlawn,2015.0,"Drama,Sport",Drama
86,2015-07-17,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0,108778347.0,8.367565153846154,2015,bajrangi bhaijaan,bajrangi bhaijaan,2015.0,"Action,Comedy,Drama",Action
95,2018-12-07,Ben is Back,13000000.0,3703182.0,9633111.0,-3366889.0,-0.25899146153846153,2018,ben is back,ben is back,2018.0,Drama,Drama
99,2015-12-04,Youth,13000000.0,2703296.0,24001573.0,11001573.0,0.8462748461538462,2015,youth,youth,2015.0,"Comedy,Drama,Music",Comedy
3,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14929184.0,1929184.0,0.14839876923076922,2015,the vatican tapes,the vatican tapes,2015.0,"Horror,Thriller",Horror
7,2011-07-29,Attack the Block,13000000.0,1024175.0,6459183.0,-6540817.0,-0.5031397692307692,2011,attack the block,attack the block,2011.0,"Action,Comedy,Sci-Fi",Action
8,2015-08-14,Brothers,13000000.0,656688.0,17856688.0,4856688.0,0.3735913846153846,2015,brothers,brothers,2015.0,Documentary,Documentary
8,2015-08-14,Brothers,13000000.0,656688.0,17856688.0,4856688.0,0.3735913846153846,2015,brothers,brothers,2015.0,"Action,Drama,Sport",Action
8,2015-08-14,Brothers,13000000.0,656688.0,17856688.0,4856688.0,0.3735913846153846,2015,brothers,brothers,2015.0,Documentary,Documentary
10,2011-12-23,In The Land of Blood and Honey,13000000.0,303877.0,509193.0,-12490807.0,-0.9608313076923077,2011,in the land of blood and honey,in the land of blood and honey,2011.0,"Drama,Romance,War",Drama
11,2010-06-18,The Killer Inside Me,13000000.0,217277.0,3617277.0,-9382723.0,-0.721747923076923,2010,the killer inside me,the killer inside me,2010.0,"Crime,Drama,Horror",Crime
14,2013-03-15,The Call,12800000.0,51872378.0,69821476.0,57021476.0,4.4548028125,2013,the call,the call,2013.0,"Crime,Drama,Horror",Crime
14,2013-03-15,The Call,12800000.0,51872378.0,69821476.0,57021476.0,4.4548028125,2013,the call,the call,2013.0,Documentary,Documentary
16,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,6454534.0,0.5122646031746032,2014,the drop,the drop,2014.0,"Crime,Drama",Crime
18,2010-09-03,Machete,12500000.0,26593646.0,46370970.0,33870970.0,2.7096776,2010,machete,machete,2010.0,"Action,Crime,Thriller",Action
28,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,-673020.0,-0.0538416,2010,conviction,conviction,2010.0,"Biography,Crime,Drama",Biography
32,2010-12-17,Casino Jack,12500000.0,2039869.0,2272186.0,-10227814.0,-0.81822512,2010,casino jack,casino jack,2010.0,"Biography,Comedy,Crime",Biography
37,2012-10-05,The Paperboy,12500000.0,677200.0,4027663.0,-8472337.0,-0.67778696,2012,the paperboy,the paperboy,2012.0,"Crime,Drama,Mystery",Crime
43,2014-06-06,The Fault in Our Stars,12000000.0,124872350.0,307166834.0,295166834.0,24.597236166666665,2014,the fault in our stars,the fault in our stars,2014.0,"Drama,Romance",Drama
45,2012-04-20,Think Like a Man,12000000.0,91547205.0,113373764.0,101373764.0,8.447813666666667,2012,think like a man,think like a man,2012.0,"Comedy,Romance",Comedy
46,2014-04-16,Heaven is for Real,12000000.0,91386097.0,100916299.0,88916299.0,7.409691583333333,2014,heaven is for real,heaven is for real,2014.0,"Biography,Drama,Family",Biography
52,2012-02-24,Act of Valor,12000000.0,70012847.0,82497035.0,70497035.0,5.874752916666667,2012,act of valor,act of valor,2012.0,"Action,Adventure,Drama",Action
55,2012-02-03,Chronicle,12000000.0,64575175.0,123681790.0,111681790.0,9.306815833333333,2012,chronicle,chronicle,2012.0,"Drama,Sci-Fi,Thriller",Drama
