id,release_date,movie,production_budget,domestic_gross,worldwide_gross,net_profit,ROI,release_year,clean_movie,clean_title_x,start_year_x,genres,primary_genre,clean_title_y,start_year_y,averagerating,numvotes
95,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,84827316.0,2.1206829,2016,ride along 2,ride along 2,2016.0,"Action,Comedy,Crime",Action,ride along 2,2016,5.9,48688
97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,66511453.0,1.662786325,2015,get hard,get hard,2015.0,"Comedy,Crime",Comedy,get hard,2015,6.0,111187
100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,112962083.0,2.824052075,2016,the accountant,the accountant,2016.0,"Action,Crime,Drama",Action,the accountant,2016,7.3,233022
1,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,116553592.0,2.9138398,2014,dumb and dumber to,dumb and dumber to,2014.0,"Adventure,Comedy",Adventure,dumb and dumber to,2014,5.6,118646
2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,155111193.0,3.877779825,2014,the other woman,the other woman,2014.0,"Comedy,Romance",Comedy,the other woman,2014,6.0,122889
6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,157115710.0,3.92789275,2015,the intern,the intern,2015.0,"Comedy,Drama",Comedy,the intern,2015,7.1,191494
10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,122498338.0,3.06245845,2015,bridge of spies,bridge of spies,2015.0,"Drama,History,Thriller",Drama,bridge of spies,2015,7.6,263004
16,2018-09-21,The House with a Clock in its Walls,40000000.0,68549695.0,126331750.0,86331750.0,2.15829375,2018,the house with a clock in its walls,the house with a clock in its walls,2018.0,"Comedy,Fantasy,Horror",Comedy,the house with a clock in its walls,2018,6.0,32995
17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,128904682.0,3.22261705,2016,hacksaw ridge,hacksaw ridge,2016.0,"Biography,Drama,History",Biography,hacksaw ridge,2016,8.1,366904
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,96123083.0,2.403077075,2011,unknown,unknown,2011.0,"Action,Mystery,Thriller",Action,unknown,2011,6.9,235167
22,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,51455875.0,1.286396875,2010,get him to the greek,get him to the greek,2010.0,"Adventure,Comedy,Music",Adventure,get him to the greek,2010,6.4,161653
25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,47145086.0,1.17862715,2011,the lincoln lawyer,the lincoln lawyer,2011.0,"Crime,Drama,Thriller",Crime,the lincoln lawyer,2011,7.3,196109
28,2013-02-15,Escape From Planet Earth,40000000.0,57012977.0,74156610.0,34156610.0,0.85391525,2013,escape from planet earth,escape from planet earth,2013.0,"Adventure,Animation,Comedy",Adventure,escape from planet earth,2013,5.9,23298
31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,65945357.0,1.648633925,2014,horrible bosses 2,horrible bosses 2,2014.0,"Comedy,Crime",Comedy,horrible bosses 2,2014,6.3,144442
35,2010-07-09,Predators,40000000.0,52000688.0,127234389.0,87234389.0,2.180859725,2010,predators,predators,2010.0,"Action,Adventure,Sci-Fi",Action,predators,2010,6.4,199764
36,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,15249159.0,0.381228975,2012,the odd life of timothy green,the odd life of timothy green,2012.0,"Comedy,Drama,Family",Comedy,the odd life of timothy green,2012,6.6,42770
43,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,25282732.0,0.6320683,2014,jersey boys,jersey boys,2014.0,"Biography,Drama,Music",Biography,jersey boys,2014,6.8,30410
48,2014-05-30,A Million Ways to Die in The West,40000000.0,42720965.0,86778557.0,46778557.0,1.169463925,2014,a million ways to die in the west,a million ways to die in the west,2014.0,"Comedy,Western",Comedy,a million ways to die in the west,2014,6.1,160534
49,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,115011165.0,2.875279125,2011,final destination 5,final destination 5,2011.0,Horror,Horror,final destination 5,2011,5.9,98061
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,33866088.0,0.8466522,2018,widows,widows,2018.0,"Crime,Drama,Thriller",Crime,widows,2018,7.0,61615
54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,86069509.0,2.151737725,2014,sex tape,sex tape,2014.0,"Comedy,Romance",Comedy,sex tape,2014,5.1,100520
55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,55989590.0,1.39973975,2011,scream 4,scream 4,2011.0,"Horror,Mystery",Horror,scream 4,2011,6.2,118779
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,61162106.0,1.52905265,2011,paul,paul,2011.0,"Adventure,Comedy,Sci-Fi",Adventure,paul,2011,7.0,220567
59,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,1294674.0,0.03236685,2012,the guilt trip,the guilt trip,2012.0,"Comedy,Drama",Comedy,the guilt trip,2012,5.8,33702
60,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0,32295262.0,0.80738155,2011,colombiana,colombiana,2011.0,"Action,Drama,Thriller",Action,colombiana,2011,6.4,87659
62,2018-01-12,The Commuter,40000000.0,36343858.0,101985431.0,61985431.0,1.549635775,2018,the commuter,the commuter,2018.0,"Action,Mystery,Thriller",Action,the commuter,2018,6.3,83114
67,2011-04-08,Arthur,40000000.0,33035397.0,47787943.0,7787943.0,0.194698575,2011,arthur,arthur,2011.0,"Comedy,Romance",Comedy,arthur,2011,5.7,49013
69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,12837989.0,0.320949725,2016,patriots day,patriots day,2016.0,"Action,Crime,Drama",Action,patriots day,2016,7.4,76204
73,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,19795070.0,0.49487675,2010,morning glory,morning glory,2010.0,"Comedy,Drama,Romance",Comedy,morning glory,2010,6.5,67367
75,2019-05-03,Long Shot,40000000.0,30202860.0,43711031.0,3711031.0,0.092775775,2019,long shot,long shot,2019.0,"Comedy,Romance",Comedy,long shot,2019,7.2,12814
77,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,29807260.0,0.7451815,2013,grudge match,grudge match,2013.0,"Comedy,Drama,Sport",Comedy,grudge match,2013,6.4,54080
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57438389.0,17438389.0,0.435959725,2017,the nut job 2 nutty by nature,the nut job 2 nutty by nature,2017.0,"Adventure,Animation,Comedy",Adventure,the nut job 2 nutty by nature,2017,5.5,4820
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,-8807575.0,-0.220189375,2017,the house,the house,2017.0,"Comedy,Crime",Comedy,the house,2017,5.6,33365
89,2011-01-07,Season of the Witch,40000000.0,24827228.0,91126600.0,51126600.0,1.278165,2011,season of the witch,season of the witch,2011.0,"Action,Adventure,Fantasy",Action,season of the witch,2011,5.4,85777
94,2016-08-26,Mechanic: Resurrection,40000000.0,21218403.0,109738840.0,69738840.0,1.743471,2016,mechanic resurrection,mechanic resurrection,2016.0,"Action,Adventure,Thriller",Action,mechanic resurrection,2016,5.7,67275
99,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,-14731320.0,-0.368283,2012,big miracle,big miracle,2012.0,"Biography,Drama,Family",Biography,big miracle,2012,6.5,17585
100,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,129590606.0,3.23976515,2012,the impossible,the impossible,2012.0,"Drama,History,Thriller",Drama,the impossible,2012,7.6,177762
1,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0,-19209514.0,-0.48023785,2012,a thousand words,a thousand words,2012.0,"Comedy,Drama",Comedy,a thousand words,2012,5.9,36387
15,2015-03-20,The Gunman,40000000.0,10664749.0,18594227.0,-21405773.0,-0.535144325,2015,the gunman,the gunman,2015.0,"Action,Crime,Drama",Action,the gunman,2015,5.8,36053
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,-23659233.0,-0.591480825,2013,paranoia,paranoia,2013.0,"Drama,Thriller",Drama,paranoia,2013,5.7,33149
21,2015-07-10,Baahubali: The Beginning,40000000.0,6738000.0,26736665.0,-13263335.0,-0.331583375,2015,baahubali the beginning,baahubali the beginning,2015.0,"Action,Drama",Action,baahubali the beginning,2015,8.1,93243
22,2018-03-09,The Hurricane Heist,40000000.0,6115824.0,30963684.0,-9036316.0,-0.2259079,2018,the hurricane heist,the hurricane heist,2018.0,"Action,Adventure,Crime",Action,the hurricane heist,2018,5.1,15326
24,2015-11-25,Victor Frankenstein,40000000.0,5775076.0,31124367.0,-8875633.0,-0.221890825,2015,victor frankenstein,victor frankenstein,2015.0,"Drama,Horror,Sci-Fi",Drama,victor frankenstein,2015,6.0,47492
40,2016-11-11,USS Indianapolis: Men of Courage,40000000.0,0.0,1663785.0,-38336215.0,-0.958405375,2016,uss indianapolis men of courage,uss indianapolis men of courage,2016.0,"Action,Drama,History",Action,uss indianapolis men of courage,2016,5.2,9453
41,2014-12-31,Dragon Nest Warriors' Dawn,40000000.0,0.0,734423.0,-39265577.0,-0.981639425,2014,dragon nest warriors' dawn,dragon nest warriors' dawn,2014.0,"Adventure,Animation,Family",Adventure,dragon nest warriors' dawn,2014,6.4,2776
48,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,42150788.0,1.080789435897436,2012,frankenweenie,frankenweenie,2012.0,"Animation,Comedy,Family",Animation,frankenweenie,2012,7.0,89489
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,88577874.0,2.3309966842105263,2017,captain underpants the first epic movie,captain underpants the first epic movie,2017.0,"Action,Animation,Comedy",Action,captain underpants the first epic movie,2017,6.2,21903
60,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,69650646.0,1.8329117368421053,2015,paul blart mall cop 2,paul blart mall cop 2,2015.0,"Action,Comedy,Crime",Action,paul blart mall cop 2,2015,4.4,30828
62,2016-12-23,Why Him?,38000000.0,60323786.0,117425156.0,79425156.0,2.0901356842105265,2016,why him?,why him?,2016.0,Comedy,Comedy,why him?,2016,6.2,89628
63,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,78809717.0,2.0739399210526317,2011,water for elephants,water for elephants,2011.0,"Drama,Romance",Drama,water for elephants,2011,6.9,105812
64,2010-10-08,Life as We Know It,38000000.0,53374681.0,105887837.0,67887837.0,1.7865220263157895,2010,life as we know it,life as we know it,2010.0,"Comedy,Drama,Romance",Comedy,life as we know it,2010,6.6,113077
66,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,56763758.0,1.4937831052631578,2013,riddick,riddick,2013.0,"Action,Adventure,Sci-Fi",Action,riddick,2013,6.4,144821
